"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","GO_definition","GO_ontology","GO_term","group"
"743","GO:0006303","DUF241 domain protein (DUF241)","1/22","17/32782",0.0113504092284564,0.0362519848555307,0.01430999402192,"HORVU.MOREX.r2.7HG0538690",1,"The repair of a double-strand break in DNA in which the two broken ends are rejoined with little or no sequence complementarity. Information at the DNA ends may be lost due to the modification of broken DNA ends. This term covers instances of separate pathways, called classical (or canonical) and alternative nonhomologous end joining (C-NHEJ and A-NHEJ). These in turn may further branch into sub-pathways, but evidence is still unclear.","BP","double-strand break repair via nonhomologous end joining","eQTL_cluster65"
"744","GO:0006825","Copper-translocating P-type ATPase family protein, expressed","1/22","19/32782",0.0126776377101258,0.0362519848555307,0.01430999402192,"HORVU.MOREX.r2.5HG0400510",1,"The directed movement of copper (Cu) ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore.","BP","copper ion transport","eQTL_cluster65"
"745","GO:0006974","MICOS complex subunit Mic25","2/22","281/32782",0.0151049936898044,0.0362519848555307,0.01430999402192,"HORVU.MOREX.r2.2HG0147780/HORVU.MOREX.r2.1HG0026060",2,"Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating damage to its DNA from environmental insults or errors during metabolism.","BP","cellular response to DNA damage stimulus","eQTL_cluster65"
"746","GO:0009229","Retrotransposon protein, putative, unclassified","1/22","12/32782",0.00802488305527072,0.0320995322210829,0.0126708679820064,"HORVU.MOREX.r2.3HG0261530",1,"The chemical reactions and pathways resulting in the formation of thiamine diphosphate, a derivative of thiamine (vitamin B1) which acts as a coenzyme in a range of processes including the Krebs cycle.","BP","thiamine diphosphate biosynthetic process","eQTL_cluster65"
"747","GO:0030983","DNA mismatch repair protein mutS","3/22","61/32782",9.20525597989823e-06,0.000121777909418438,4.80702274020149e-05,"HORVU.MOREX.r2.2HG0147780/HORVU.MOREX.r2.1HG0026060/HORVU.MOREX.r2.5HG0397320",3,"Interacting selectively and non-covalently with double-stranded DNA containing one or more mismatches.","MF","mismatched DNA binding","eQTL_cluster65"
"748","GO:0032300","DNA mismatch repair protein mutS","1/22","26/32782",0.0173095566322157,0.0377663053793796,0.0149077521234393,"HORVU.MOREX.r2.1HG0026060",1,"Any complex formed of proteins that act in mismatch repair.","CC","mismatch repair complex","eQTL_cluster65"
"749","GO:0051260","Leucine zipper putative tumor suppressor 3","1/22","22/32782",0.0146652919429522,0.0362519848555307,0.01430999402192,"HORVU.MOREX.r2.4HG0333960",1,"The process of creating protein oligomers, compounds composed of a small number, usually between three and ten, of identical component monomers. Oligomers may be formed by the polymerization of a number of monomers or the depolymerization of a large protein polymer.","BP","protein homooligomerization","eQTL_cluster65"
"750","GO:1900140","Auxin-responsive family protein","1/22","11/32782",0.00735849774357333,0.0320995322210829,0.0126708679820064,"HORVU.MOREX.r2.7HG0598220",1,NA,"BP","regulation of seedling development","eQTL_cluster65"
"751","GO:0000439","General transcription factor IIH subunit 5","1/50","11/32782",0.0166526567343889,0.0485099130958285,0.0198155183109433,"HORVU.MOREX.r2.2HG0149380",1,"The 7 subunit core of TFIIH that is a part of either the general transcription factor holo-TFIIH or the nucleotide-excision repair factor 3 complex. In S. cerevisiae/humans the complex is composed of: Ssl2/XPB, Tfb1/p62, Tfb2/p52, Ssl1/p44, Tfb4/p34, Tfb5/p8 and Rad3/XPD.","CC","transcription factor TFIIH core complex","eQTL_cluster66"
"752","GO:0001732","Transposon protein, putative, CACTA, En/Spm sub-class","2/50","27/32782",0.00078095146404562,0.00351836131711655,0.00143719393943488,"HORVU.MOREX.r2.6HG0516470/HORVU.MOREX.r2.4HG0286500",2,"Joining of the large subunit, with release of IF2/eIF2 and IF3/eIF3. This leaves the functional ribosome at the AUG, with the methionyl/formyl-methionyl-tRNA positioned at the P site.","BP","formation of cytoplasmic translation initiation complex","eQTL_cluster66"
"753","GO:0002183","Eukaryotic translation initiation factor 3 subunit D","2/50","24/32782",0.000615879279377211,0.0034386593098561,0.00140463695296557,"HORVU.MOREX.r2.6HG0516470/HORVU.MOREX.r2.4HG0286500",2,"The process preceding formation of the peptide bond between the first two amino acids of a protein in the cytoplasm. This includes the formation of a complex of the ribosome, mRNA or circRNA, and an initiation complex that contains the first aminoacyl-tRNA.","BP","cytoplasmic translational initiation","eQTL_cluster66"
"754","GO:0003743","Transcription initiation factor TFIID subunit 6","10/50","196/32782",3.86608684353032e-13,1.84026610885747e-11,7.51719070389538e-12,"HORVU.MOREX.r2.5HG0414530/HORVU.MOREX.r2.1HG0028340/HORVU.MOREX.r2.6HG0516470/HORVU.MOREX.r2.1HG0063980/HORVU.MOREX.r2.5HG0397470/HORVU.MOREX.r2.7HG0617550/HORVU.MOREX.r2.5HG0399280/HORVU.MOREX.r2.6HG0464690/HORVU.MOREX.r2.4HG0286500/HORVU.MOREX.r2.7HG0590430",10,"Functions in the initiation of ribosome-mediated translation of mRNA into a polypeptide.","MF","translation initiation factor activity","eQTL_cluster66"
"755","GO:0004003","Pentatricopeptide repeat-containing protein","2/50","31/32782",0.00103057047541612,0.00406166010899295,0.00165912274679995,"HORVU.MOREX.r2.3HG0233380/HORVU.MOREX.r2.1HG0015640",2,NA,NA,NA,"eQTL_cluster66"
"756","GO:0004386","ATP-dependent RNA helicase mrh4, mitochondrial","3/50","363/32782",0.0179808857092063,0.048856687973233,0.0199571702640072,"HORVU.MOREX.r2.5HG0430160/HORVU.MOREX.r2.3HG0233380/HORVU.MOREX.r2.1HG0015640",3,"Catalysis of the reaction: ATP + H2O = ADP + phosphate, to drive the unwinding of a DNA or RNA helix.","MF","helicase activity","eQTL_cluster66"
"757","GO:0004402","Histone acetyltransferase GCN5","3/50","29/32782",1.18622508419584e-05,8.83078673790235e-05,3.60723417416278e-05,"HORVU.MOREX.r2.5HG0393080/HORVU.MOREX.r2.1HG0027750/HORVU.MOREX.r2.2HG0101410",3,"Catalysis of the reaction: acetyl-CoA + histone = CoA + acetyl-histone.","MF","histone acetyltransferase activity","eQTL_cluster66"
"758","GO:0005643","Nuclear pore complex protein Nup107","3/50","42/32782",3.67514974701757e-05,0.000246235033050177,0.000100583045707849,"HORVU.MOREX.r2.3HG0209880/HORVU.MOREX.r2.2HG0120940/HORVU.MOREX.r2.3HG0251150",3,"Any of the numerous similar discrete openings in the nuclear envelope of a eukaryotic cell, where the inner and outer nuclear membranes are joined.","CC","nuclear pore","eQTL_cluster66"
"759","GO:0005669","Transcription initiation factor TFIID subunit 6","1/50","14/32782",0.0211469246451307,0.048856687973233,0.0199571702640072,"HORVU.MOREX.r2.5HG0397470",1,"A complex composed of TATA binding protein (TBP) and TBP associated factors (TAFs); the total mass is typically about 800 kDa. Most of the TAFs are conserved across species. In TATA-containing promoters for RNA polymerase II (Pol II), TFIID is believed to recognize at least two distinct elements, the TATA element and a downstream promoter element. TFIID is also involved in recognition of TATA-less Pol II promoters. Binding of TFIID to DNA is necessary but not sufficient for transcription initiation from most RNA polymerase II promoters.","CC","transcription factor TFIID complex","eQTL_cluster66"
"760","GO:0005852","Transposon protein, putative, CACTA, En/Spm sub-class","2/50","38/32782",0.00154746340100458,0.00518400239336533,0.00211758149611153,"HORVU.MOREX.r2.6HG0516470/HORVU.MOREX.r2.4HG0286500",2,"A complex of several polypeptides that plays at least two important roles in protein synthesis: First, eIF3 binds to the 40S ribosome and facilitates loading of the Met-tRNA/eIF2.GTP ternary complex to form the 43S preinitiation complex. Subsequently, eIF3 apparently assists eIF4 in recruiting mRNAs to the 43S complex. The eIF3 complex contains five conserved core subunits, and may contain several additional proteins; the non-core subunits are thought to mediate association of the complex with specific sets of mRNAs.","CC","eukaryotic translation initiation factor 3 complex","eQTL_cluster66"
"761","GO:0006281","Replication protein A 70 kDa DNA-binding subunit","4/50","421/32782",0.00387543292596709,0.0118024548199907,0.00482111273086814,"HORVU.MOREX.r2.1HG0065860/HORVU.MOREX.r2.5HG0430160/HORVU.MOREX.r2.4HG0331480/HORVU.MOREX.r2.2HG0149380",4,"The process of restoring DNA after damage. Genomes are subject to damage by chemical and physical agents in the environment (e.g. UV and ionizing radiations, chemical mutagens, fungal and bacterial toxins, etc.) and by free radicals or alkylating agents endogenously generated in metabolism. DNA is also damaged because of errors during its replication. A variety of different DNA repair pathways have been reported that include direct reversal, base excision repair, nucleotide excision repair, photoreactivation, bypass, double-strand break repair pathway, and mismatch repair pathway.","BP","DNA repair","eQTL_cluster66"
"762","GO:0006289","General transcription factor IIH subunit 5","4/50","76/32782",5.66451173106847e-06,5.42174694259411e-05,2.21469631590647e-05,"HORVU.MOREX.r2.3HG0233380/HORVU.MOREX.r2.1HG0015640/HORVU.MOREX.r2.4HG0331480/HORVU.MOREX.r2.2HG0149380",4,"A DNA repair process in which a small region of the strand surrounding the damage is removed from the DNA helix as an oligonucleotide. The small gap left in the DNA helix is filled in by the sequential action of DNA polymerase and DNA ligase. Nucleotide excision repair recognizes a wide range of substrates, including damage caused by UV irradiation (pyrimidine dimers and 6-4 photoproducts) and chemicals (intrastrand cross-links and bulky adducts).","BP","nucleotide-excision repair","eQTL_cluster66"
"763","GO:0006325","Chromatin remodeling factor, putative","5/50","60/32782",3.44502547450044e-08,5.77041766978824e-07,2.35712269307925e-07,"HORVU.MOREX.r2.2HG0083470/HORVU.MOREX.r2.1HG0044700/HORVU.MOREX.r2.5HG0393080/HORVU.MOREX.r2.4HG0276820/HORVU.MOREX.r2.4HG0338930",5,"Any process that results in the specification, formation or maintenance of the physical structure of eukaryotic chromatin.","BP","chromatin organization","eQTL_cluster66"
"764","GO:0006348","Histone-lysine N-methyltransferase, H3 lysine-9 specific","1/50","13/32782",0.0196510765517371,0.048856687973233,0.0199571702640072,"HORVU.MOREX.r2.5HG0393080",1,"Repression of transcription of telomeric DNA by altering the structure of chromatin.","BP","chromatin silencing at telomere","eQTL_cluster66"
"765","GO:0006352","Transcription initiation factor TFIID subunit 6","2/50","33/32782",0.00116791928440091,0.00411845221341372,0.00168232140689327,"HORVU.MOREX.r2.4HG0277690/HORVU.MOREX.r2.5HG0399280",2,"Any process involved in the assembly of the RNA polymerase preinitiation complex (PIC) at the core promoter region of a DNA template, resulting in the subsequent synthesis of RNA from that promoter. The initiation phase includes PIC assembly and the formation of the first few bonds in the RNA chain, including abortive initiation, which occurs when the first few nucleotides are repeatedly synthesized and then released. The initiation phase ends just before and does not include promoter clearance, or release, which is the transition between the initiation and elongation phases of transcription.","BP","DNA-templated transcription, initiation","eQTL_cluster66"
"766","GO:0006367","Transcription initiation factor IIA subunit 2","4/50","22/32782",3.43144763273521e-08,5.77041766978824e-07,2.35712269307925e-07,"HORVU.MOREX.r2.1HG0028340/HORVU.MOREX.r2.1HG0063980/HORVU.MOREX.r2.3HG0233380/HORVU.MOREX.r2.3HG0271790",4,"Any process involved in the assembly of the RNA polymerase II preinitiation complex (PIC) at an RNA polymerase II promoter region of a DNA template, resulting in the subsequent synthesis of RNA from that promoter. The initiation phase includes PIC assembly and the formation of the first few bonds in the RNA chain, including abortive initiation, which occurs when the first few nucleotides are repeatedly synthesized and then released. Promoter clearance, or release, is the transition between the initiation and elongation phases of transcription.","BP","transcription initiation from RNA polymerase II promoter","eQTL_cluster66"
"767","GO:0006413","Transcription initiation factor TFIID subunit 6","10/50","203/32782",5.49333166823124e-13,1.84026610885747e-11,7.51719070389538e-12,"HORVU.MOREX.r2.5HG0414530/HORVU.MOREX.r2.1HG0028340/HORVU.MOREX.r2.6HG0516470/HORVU.MOREX.r2.1HG0063980/HORVU.MOREX.r2.5HG0397470/HORVU.MOREX.r2.7HG0617550/HORVU.MOREX.r2.5HG0399280/HORVU.MOREX.r2.6HG0464690/HORVU.MOREX.r2.4HG0286500/HORVU.MOREX.r2.7HG0590430",10,"The process preceding formation of the peptide bond between the first two amino acids of a protein. This includes the formation of a complex of the ribosome, mRNA or circRNA, and an initiation complex that contains the first aminoacyl-tRNA.","BP","translational initiation","eQTL_cluster66"
"768","GO:0006606","Importin subunit alpha","1/50","14/32782",0.0211469246451307,0.048856687973233,0.0199571702640072,"HORVU.MOREX.r2.1HG0033460",1,"The directed movement of a protein from the cytoplasm to the nucleus.","BP","protein import into nucleus","eQTL_cluster66"
"769","GO:0006886","Transforming growth factor-beta receptor-associated protein 1","3/50","205/32782",0.0038049019224199,0.0118024548199907,0.00482111273086814,"HORVU.MOREX.r2.5HG0446800/HORVU.MOREX.r2.2HG0180380/HORVU.MOREX.r2.1HG0049370",3,"The directed movement of proteins in a cell, including the movement of proteins between specific compartments or structures within a cell, such as organelles of a eukaryotic cell.","BP","intracellular protein transport","eQTL_cluster66"
"770","GO:0006913","Nuclear pore complex protein Nup107","4/50","48/32782",8.86513429214368e-07,9.89939995956045e-06,4.04374546659186e-06,"HORVU.MOREX.r2.3HG0209880/HORVU.MOREX.r2.2HG0180380/HORVU.MOREX.r2.3HG0251150/HORVU.MOREX.r2.1HG0049370",4,"The directed movement of molecules between the nucleus and the cytoplasm.","BP","nucleocytoplasmic transport","eQTL_cluster66"
"771","GO:0008026","Ankyrin repeat domain protein, putative","1/50","14/32782",0.0211469246451307,0.048856687973233,0.0199571702640072,"HORVU.MOREX.r2.1HG0015640",1,NA,NA,NA,"eQTL_cluster66"
"772","GO:0008536","Transducin/WD-like repeat-protein","3/50","25/32782",7.49882882718296e-06,6.28026914276573e-05,2.56538880929944e-05,"HORVU.MOREX.r2.5HG0446800/HORVU.MOREX.r2.2HG0180380/HORVU.MOREX.r2.1HG0049370",3,"Interacting selectively and non-covalently with Ran, a conserved Ras-like GTP-binding protein, implicated in nucleocytoplasmic transport, cell cycle progression, spindle assembly, nuclear organization and nuclear envelope (NE) assembly.","MF","Ran GTPase binding","eQTL_cluster66"
"773","GO:0008565","Transducin/WD-like repeat-protein","2/50","32/32782",0.00109820516108145,0.0040877636551365,0.00166978562503612,"HORVU.MOREX.r2.2HG0180380/HORVU.MOREX.r2.1HG0049370",2,NA,NA,NA,"eQTL_cluster66"
"774","GO:0009098","3-isopropylmalate dehydratase large subunit 2","1/50","14/32782",0.0211469246451307,0.048856687973233,0.0199571702640072,"HORVU.MOREX.r2.5HG0381520",1,"The chemical reactions and pathways resulting in the formation of leucine, 2-amino-4-methylpentanoic acid.","BP","leucine biosynthetic process","eQTL_cluster66"
"775","GO:0016282","Eukaryotic translation initiation factor 3 subunit D","2/50","28/32782",0.000840205687669625,0.00351836131711655,0.00143719393943488,"HORVU.MOREX.r2.6HG0516470/HORVU.MOREX.r2.4HG0286500",2,"A protein complex composed of the 40S ribosomal subunit plus eIF1A, eIF3, and eIF2-GTP-bound methionyl-initiator methionine tRNA.","CC","eukaryotic 43S preinitiation complex","eQTL_cluster66"
